,content,uuid
75743,"CompTIA Cloud+ Cert Prep 3 (CV0-002): Migrating, Maintaining, and Troubleshooting",fb8f8e72ea3e46b89946385146d89d5d
75745,CompTIA Cloud+ Cert Prep 1 (CV0-002): Introduction to the Cloud and System Requirements,5a1b43e19fd2472d8e7a90501d05a82c
75756,Vocal Production Techniques: Editing and Mixing in Studio One,2cbe96af95fc4b5ba533914b413d0651
75767,The Songwriting Process,7754e2e7b96949268744ad5f1de491c2
75777,Web Portfolio Projects: Sortable Table and Arrays,b12898108b96439d9a1defb7af963060
75783,Learning Songwriting: GarageBand,6c2ce47c66b441f0a02af519443905e4
75993,Debugging in C#,421f68f1f1164ccfaa127660770dfa41
76118,AutoCAD: Building Add-ins with C#,7c4ba45be2ff4888abef92ca0a1d0bb2
76128,C++ Game Programming 2,132929e2214d45f689b267df9e549abf
76138,Agile Software Development: Extreme Programming,cde94cf6911a4c8287b90b2d3b50d239
76143,Windows as a Service: Planning Deployment,f4eebb2d37764c05b4ba2e6a69b0d9d4
76146,ASP.NET Core: Security,78a610956efe49d384a1c2028d4cb487
76221,Implementing Creative Feedback the Win-Win Way,117680430ff54432a2fb8ddad1586b09
76238,Cert Prep: Adobe Captivate Specialist,d522be02e7a4442bb7235a820b50bc0c
76277,"Node.js Essential Training: Web Servers, Tests, and Deployment",898a7dbeb51c4476a21881c846b9ba06
76419,"How to Leverage References, Recommendations, and Referrals to Advance Your Career",4791b6aa65614d25b32099ec91d97604
76521,Understanding Organisations and the Role of HR,23935775157545d0a0e511973b9aea7d
76600,Work on Purpose,21759893fe6b463e95e3f04ceff7f0bc
76680,Pivot: The Only Move That Matters Is Your Next One (Blinkist Summary),e693de957b9a4a4690d5c91b5720bd1c
76697,Excel 2016 VBA esencial,7b7b31dde5084332addef416503a7d95
76813,Strategies for Outlearning the Competition,d6fc50404cbc477096a54862616b72c8
76858,Fundamentos de big data,5c2b77287bf846068e43f0185348d777
76859,Fundamentos de big data: Técnicas y conceptos,961dcf0d721c45a0a9f6255ca7add638
76870,Organizing and Storing Digital Photos and Videos,c877ae4ebf11463584d13a6a3250d032
76914,First Look: MySQL 8 for Developers,0d499ae9a68e48a1ad0cf68de7262188
76917,Learning PowerPoint for Mac 2016,5d1f89a697b94ba8b82ecd1617e35db8
76925,Advanced SQL for Application Development,bfc4a1b5a7f9472bb1fcfe775e23f1aa
76942,SAS® 9.4 Cert Prep: Part 03 Exploring and Validating Data,d2a09ab2527244d3b507354c2692de41
76960,SAS® 9.4 Cert Prep: Part 02 Accessing Data,bb465188570242a298ab181f413011ec
76974,Building Data Apps with R and Shiny: Essential Training,73504db2c35c40b0a49db6b07a749b53
77053,Vanilla JavaScript: Client-Side Data Storage,da09527c9fbc48d29e6d3152eb833f51
77060,Software Testing Foundations: Testing throughout the SDLC,d997bacacb6142b4b5bb477d67be5fc5
77101,Azure for DevOps: Implementing Development Processes,416e0e96cdd14c3a9ce37ffff5e0bf16
77138,Azure Media Services,7d3919b538264b0b8ca045300ad0a5ba
77141,Sleep Is Your Superpower,1b4ed2cd7bbe4de4a7be4c5243349cd4
77147,Learning Microsoft Dynamics 365: The Basics,8aed5cf9a9b041de8e77ce307f75672a
77168,Word: Mail Merge for Beginners,747c9fa12038411da2a33bcd9ac87ca8
77181,Learning Verilog for FPGA Development,63f22514f1644339ae5494a6e7b3e3ad
77183,Learning Windows Subsystem for Linux,1954b5850ed64ffd8586051e22320117
77189,Marketing Foundations (2014),cd0affc306064cacba69d5edf4c500f5
77206,Managing Projects with Microsoft Teams,c6f94983a3d54eab8cd5555821f2361a
77314,Cómo liderar sin autoridad formal,153a92b9c567474f80dd7196eb494efb
77317,Finanzas personales: Trucos avanzados,80536e3c27bf43baa94635f2b4cf1830
77387,The Employee's Guide to Sustainability,f1e368c3373c4e2688c5f7390dff2370
77459,Michelle Kaufmann's Platinum LEED Home Remodel: Start to Finish,c840ecb588344f52be12b516249e2841
77466,Skilled Trades: Construction Apprenticeship Foundations,1119fed185504deaa5e7f33d8bec3999
77486,SOLIDWORKS: Design Study and Optimization,c7c15836ca9746048012a25f74b0d4e9
77488,Virtual Apprentice: Being a Great Production Assistant (PA),199f82305c6541608ec5ac1b00eb36ad
77489,Tech Simplified: Everyday Tech Questions,9ca4318ad80a46edad96cea08066641e
77507,Digital Transformation Tips,31f9c0d0759343cfa67d274ef23dfdfb
77549,Bruce Heavin The Thinkable Presentation,1b20d2e4c18b410cb977636c6f8443c6
77600,Microsoft Power Platform Foundations,23ae7cb204ca411cb1a854db6c5ac762
77637,Troubleshooting and Debugging Bash,fad4ab1a3b0c44c2829b02170a7090fa
77730,iOS 9: iPhone and iPad Essential Training,ca3f4c25c0694923937eed3c9d6357fa
77833,Serverless Static Websites on AWS,83defe9abf2a439a9e020728a4b64832
77915,Creating an InDesign Booklet Using XML,0932af86d21645f5970423a9e50e25c9
77951,Priyanka Chopra on Following Your Instincts and Being Challenged,70abd0f4cf81474fb74a2de7af1e5679
78137,Gestión de clientes potenciales,d7dbc8e6c15b41b5b2abb1cf6a79d2b3
78141,Fundamentos del diseño de redes,9145d6b6397d43cb80184783b04b5131
78142,La escucha activa,00b6b2be55ea489a9e58d8dbacfae011
78146,Fundamentos de la negociación,07e83df2c4294d57b15ace7c3d8e4837
78153,La ciencia de las ventas,552fdfae5ca04329b5bf77a1c8d2ec04
78154,Fundamentos de las ventas,efb9e3dd39c74d95ba47bccdc7a253e8
78156,Cómo potenciar tus conversaciones de ventas,908a1f705c294412ba498defa0f429cf
78161,"Cómo vender con storytelling, parte 1: Los elementos de una gran historia",a30358876bde42ed89642896c803d582
78174,Prezi Classic Essential Training,e449cdf9dc8a4ef99eb11433d386b951
78204,DevOps con un café,e22d9a0f4aa541bf828c8c77c04c8202
78211,"Blender: Tips, Tricks and Techniques",12976d809ed74e439173b53aa795e1dd
78239,Easy PHP Projects: Time Zone Conversion,9a63db3d3fb448c890959b7128377a11
78334,Intro to Couchbase for Oracle Experts,3b03b1ecc4c14348ab7abfe1b665d473
78338,Introduction to SAP OpenUI5 Apps,a91207e731f94c28b2fa3479c883152e
78367,ASP.NET Core: Payment Gateways,c81857d5f88a489fab706e073b402f78
78466,Using Office Shapes and SmartArt to Enhance Business Documents,62a80e858cdf4821819c1e5a9aa4f4cc
78640,Cloud Architecture: Core Concepts (2017),44b91fa124024b5390e280902970bceb
78774,PowerPoint 2007 Essential Training,55097e4db8a24fd2982c7b4b471e9eab
78804,Marketing for Small Business (2015),4ddd962939894c2aa4f098fea51122da
78815,Business Analytics: Sales Data,7afde293f8684cd6880d4731b8bf2412
78819,六西格玛绿带,4c2476986f4d431f9a44a2cf4bdf1303
78836,人际沟通,22ae58fa31a340a1acb4df72d72f7371
78996,Microsoft 365 Security Administration: Implement and Manage Identity and Access,275edffda38d44ea99a79926576ccb8b
79037,Retail Customer Service Management and Coaching,fa4f11088c6a44ee8ca582cc803bbe72
79040,The Purpose Effect (getAbstract Summary),cc7a475c3c024b95b5c84e3998500aae
79082,Learning to Use Stock Photos and Assets,c87faefbc7a24352a506184a5d934386
79194,Find a Job in the Hidden Job Market,33318b1e40f14dae8b6c7aab579b6d95
79232,Going to Extremes: How Like Minds Unite and Divide (getAbstract Summary),7989b19059d840e88f9a64d982bc7d98
79421,颠覆自我,97a1a8d1ebaa4aa1b92bf6783ea62dd4
79502,Working with High-Conflict People as a Manager,b7654510b7a24ff0a75f66b57f4b5273
79562,CSSLP Cert Prep: 2 Secure Software Requirements ,685b08cd8f53496baacf559147e73821
79604,Incident Response: Evidence Collection in Windows,1d474535735547fd802a9120027dec92
79630,Business Analytics: Understanding and Using Confidence Intervals,60c43528ca4544539983296d77a04a9f
79652,Visual Studio Code: Building an Extension,f07cfe6407354e50b9d6cd55359f0ab8
79653,Visual Studio Tools for Azure DevOps,b50cf5575c974bbcbae845b49b54b30a
79712,Windows Server 2012: Group Policy,7207560cadca44018e4c651704f77c64
79743,100 Courses and Counting: David Rivers on Elearning,df05e549086a4ed1840fb77b3832a292
79758,Learning the Nikon D600 and D610,f2685664c6a041fb9ce783a21415337c
79790,Aligning Customer Experience with Company Culture,663c334e5a4b49a588a861358aef3d4c
79883,ESLint: Checking for Syntax and Logic Errors,1b3240e53338490eb154b1e47dad9bc1
79926,IT Service Desk: Monitoring and Metrics Fundamentals,924b9fbc574448e29d97787ae750dbad
80101,Modernize Node.js Apps with Azure App Service,182d0b192b764590a9840ec925632801
80130,Unity 3D 2019 Essential Training,9f58b26b583645ae83b518fbdc4004fc
80191,Windows 10 May 2019 Update Essential Training,9db7f1bbcfd94e748170b6a8d2b086ac
80197,Product Design: From CAD to 3D Model,3e6f4820295f494e94b072b084306b04
80200,Penciling a Comic Book Page,6ea4a736ea7a440abcd6de69d2b19c07
80204,Learning Character Development and Design,e3f9bb487be2440fb85294f60ce90980
80208,Lettering Comic Books with Illustrator,7b787cb7d9ac49929767d022c7d0bbaa
80214,Designing Dynamic Layouts with Text and Dialog in Comics,42fa58eee21545d3b542704eb9ab1b3b
80215,Photoshop: Coloring Comic Book Characters,98fc895a88c744899819c6f5d6cbfce9
80216,Introducing Rhino 6,304b8ff6edb34ad0a0028231a60235d5
80266,What are microservices?,878cc11db1524eea84779e9183479e4a
80291,Building RESTful Web Services with DropWizard,26619d85613c40919a3673dc6fb39c5d
80401,Skilled Trades: Manufacturing Careers,9fee5514ff59470dae99ac333e4cbbe3
80470,Azure for DevOps: Continuous Integration,55f324ed35ed462abe5faadc82c11233
80492,ZBrush 2020 Essential Training,33d5206c727c4a9092a3e043da8ce644
80592,Managing Project Benefits,0e96110911db489297afc784ca9ac5e1
80776,Foundations of Performance Management,98f161d4f34440ac9250866fc6d2970c
80824,"Be an advisor, not a salesperson",c4dfa5264f4041c5a21e1b394fd1fa11
80885,Word 2019 for Mac Essential Training,91c8e6cc41774e45917d2dee27812cb6
80950,Microsoft Cognitive Services for Developers: 3 Language,591a99bd43e042db97b59f8a65f8f746
81105,"CCSP Cert Prep: 6 Legal, Risk, and Compliance Audio Review",35a35a06174a43f8aaaacdd392cf66e2
81113,Microsoft Azure: Management and Security Essentials,c5aaf925423449bfab8f6e5211a8bfd3
81121,Cloud Security Considerations for the Financial Services Industry,8efa5268900f44d3aed376ea0ee816b5
81234,Insights on Illustration with Craig Smallish,f64110cb3d404ff09ec9473b6e39cbeb
81298,Como Melhorar a Prospecção de Vendas,7301e6c097514a29b900d495b8e42aa8
81309,Compositing an Alien Portal in NUKE,159e54d6a40e46e3b01b7bdea91553c2
81314,AWS Certified Solutions Architect - Associate (SAA-C02): 6 Auto Scaling and Virtual Network Services,f08e0c33f3164fb6a3376b2437f6d9b9
81339,MongoDB for MEAN Stack Developers,09bacd468cf0401382a36a58794b6cca
81353,C Essential Training (2014),829b55f5ad6d43bc8d9538a46387f2a3
81420,Suzy Welch: Are leaders born or made?,67429108c7f848c3886035baab3573f6
81437,Azure Administration: Identities and Governance,15883ffdf80241aeba0103ec4ae42c28
81482,Android Development Essential Training: Local Data Storage with Java,6e4d2fb7b738466e8d82427be2b8aee1
81538,Human Resources: Protecting Confidentiality,391501340aa64ecd8cf431f4c0a6a5cf
81556,SOLIDWORKS 2020 Essential Training,172b6acad4684eceb64cbe913fe9b2b4
81583,Building Dynamic Websites using AWS Lambdas,62066d06a996480baec8df69e9200fd7
81717,After Effects Compositing: 1 Intro to VFX,74a43beef44d476fb0258a6cfb0ae7f6
81720,SOLIDWORKS: Simulation for Finite Element Analysis,fba1d1cd666d478cbf45c019c28fcaed
81829,"Attracting, Hiring, and Working with Gen Z",2c040c2541c043ec96dd0fd676518def
81840,Business Tax Foundations,44deb0d4732143ff8159653d79becbe1
81970,Fusion 360: Designing for Plastics,18c71770a9b74e089cadbcc2e244098d
82025,Chris Korn's Digital Character Design: Start to Finish,cfd87ba9acad428cae08d65f87bd0a5f
82027,Learning SOLIDWORKS PDM,34088218418d401f9ee50d47a8d994b9
82207,Leading a Customer-Centric Culture (2013),393e0e81aac3454f95b16305e616a950
82262,Amazon EC2 Fundamentals (2018),70075028a3eb4cc2a4d281c0a810f678
82289,Mejora tu competencia en conflictos,fd7493c99eea4a8f8b336db286db70ba
82372,DevSecOps: Tips for Success,c2f8795ba72e468f83835bb6b19c2240
82516,Flutter: Part 08 Powering Your App with Live Web Data,fb35ef7b63e84462a6b5e6f78cf53216
82568,CLR Assembly Runtime Loading for Developers,197b41adf8e64e1abfe757d71e4f4491
82614,HTML5: Document Editing,28e120088712414e85fc6df301c6b942
82616,Protecting Social Security Numbers,83e55f7862ff4125938205ff29b0d4d5
82663,Integrating Dynamics 365 with SharePoint,2489ec95269c416cb1b15076f5189690
82714,Access 2019: Queries,34c7fbaffe294ee78bfe93a989784d75
82752,Everything as a Service (XaaS) is the Future of Business,910824b962af45cbb64c80568482b35e
82754,Excel Formulas and Functions Quick Tips,c3d87da21612475081716e96b71e0df8
82765,Leading Virtually: Vulnerability and Presence when Working from Home,142ff7e10ffd4fc4a7915bcba1651075
82776,Design Thinking: Implementing the Process (2016),a463458091ad4313ac2d4cc3366bfa72
82777,Design Thinking: Understanding the Process (2016),335d8496dfe74947aacb09f43f44c632
82829,AWS Certified Database – Specialty (DBS-C01): 4 Monitoring and Troubleshooting,77ae261f741843c49492c13e6b8e0cf9
82849,Communicating through Disagreement,740c2533ebc84f3bb92805b73ad61c29
82871,DevOps Tips,2cb3aa23fd944b968e36fe287da75462
82891,Learning AutoLISP & Visual LISP,953b487b19e04d8bae8b0826433fa60d
82892,Leading a Customer Service Team,9cadf6d520324df3ad945a568b1c054e
82898,Cisco DevNet Associate Cert Prep 1: Software Development and Design,29a11120239a4e488ae46f8213943374
82902,Unreal: AR Visualization 01 Basic Concepts,23c0ba6fd09a405d8d54d664d19f9c03
82934,Python Data Structures and Algorithms,133a55aaafb345caa80fccd326cbf242
82974,Self-Compassion: The Proven Power of Being Kind to Yourself (Blinkist Summary),04bf69a50454467fa93eb9ca7ef0f017
82980,Cloud Computing Careers and Certifications: First Steps (2019),99ee4b69b9804bf3bdc37b8d888140e8
82999,Leading Remote Projects and Virtual Teams,67446aa8b60e4a5088f4cf236b341835
83014,Excel Essential Training (Office 365/Microsoft 365),4f89b1e5997649acb3f8c10a3ec42bb3
83020,Learning Word Desktop (Office 365/Microsoft 365),b586cd7528284e2eb27ce9693a764248
83022,Exam Tips: Microsoft Azure Administrator (AZ-104),19e5e823f8164e43985290be4d7fcad9
83059,"CCSP Cert Prep: 1 Cloud Concepts, Architecture, and Design Audio Review",27068b04faa2415895d10515a294085d
83070,Python Parallel and Concurrent Programming Part 2,7d469bf959454239a54e47225b65dbfd
83088,CCSP Cert Prep: 3 Cloud Platform and Infrastructure Security Audio Review,df9c854f463149e09223fb8aaffb9b71
83089,CCSP Cert Prep: 4 Cloud Application Security Audio Review,c6ab8c4b95484454be28a039900469a8
83090,CCSP Cert Prep: 2 Cloud Data Security Audio Review,8701f383c5a246adbe61c74f05ea2a60
83134,Certified Kubernetes Administrator (CKA) Cert Prep: The Basics,34b9c3ea705044f9bc89ffc7c412e256
83142,Microsoft Dynamics 365: Advanced Techniques,32c85b7f75cb4d0a9cdc6cab17cfe006
83160,Installing and Running Ruby on Rails 6,2eb1952ffa374b68a4c4aca677485d84
83163,Ruby Essential Training Part 1: The Basics,79de51ffd11849aaab8b0c9d0924d5d8
83164,Ruby Essential Training Part 2: Classes and Modules,22e27fab04074b55b23700c32bca5890
83165,"Ruby Essential Training Part 3: Files, Formats, Templates",3461e8578b66426b80ee53f6b339c4d2
83166,Learning Sinatra,42fb98a080064c3f81b81a8fea594129
83183,Driving Change and Anti-Racism,49b37127347b4a11be669ff1d87189fb
83227,Developing Credibility as a Leader,5b0faaaafb3147c29803b61df73a5382
83271,Employer Branding on Linkedin (2017),d36b84c7b11440788c79daa33d65f1c4
83283,SEO: Link Building in Depth (2017),aa74fa695f4d4225a3df57eb8ab9becf
83307,International SEO (2015),9f6ad6402ce144fabe4f652a8abbd72c
83318,Managing for Results (2014),0e291b95c1de451fa8b9c87fb23300b7
83351,Creativity Boot Camp 2: Creative Fuel,2c3e42af79674262b8c612af2239996e
83386,Google Ads (AdWords) Essential Training (2019),2656a3279c28490d9cdbc09b8a7b7256
83388,Marketing on Facebook (2019),ad27d34ea7324c439d7d73195055ba3d
83399,Body Language and Women at Work,d606d006d4b5407384f6c19c8035c946
83418,Difficult Conversations: Talking about Race at Work,65adee8cb66a4163ae7f4fe187feda69
83419,Advocating for Change in Your Organization,e7f53d0beb194f5bb66976e24d29b9fc
83420,Inclusive Mindset for Committed Allies,a4aa9baf1a1843d3b550b3ce3c96cbf4
83429,Reputation Risk Management,d550ea4efedc4dcfa72379e02883a44f
83433,Sales Management. Simplified. (Blinkist Summary),d4f2910e37ce4a30bddcd0ea20a9102a
83435,SEO: Link Building,ef89b187e9294c0eae52673473d16fb5
83449,Managing Innovation,0f135e6d566a472f8bfc1423d2143898
83458,Rolling Out a Diversity and Inclusion Training Program in Your Company,eb385f324e8a49adb82c16a0b61c1ae9
83471,Advertising on Twitter,e4e2bc5a641a476d8b50a2148948d6c9
83477,Holding Your Team Accountable,25ca67034c384701901dd77f49723148
83484,Learning Conversion Rate Optimization (2018),ba641d575ff849399292be7be7dd1f99
83504,Dieter Rams: Principles of Good Design,e75047d60172464e88cd3ef6f114071e
83505,Artificial Intelligence Tools and Concepts,d28fc7fd8fcf4b61a2beab21b7406dbe
83517,Maya 2020 Essential Training,6ce1af8ff5e04460a534ab04d271dafd
83537,Adding Value through Diversity,c6bedbf5c73642fea90d61bdc2fe1532
83605,Python: Programming Efficiently (2017),17a906b0f7084440b37cc5a4176210c6
83620,Learning Craft Photography,bdb2c8e1d29849c2a671f98fbc8e3e78
83633,Excel: Working Together with Power Query and Power Pivot,a93b7e0e8fa240ada18327c566b4341b
83638,How to Train Your Brain For Happiness,e8e7c40d01ba403bb88abd812fbf1722
83647,Learning OneNote for the web (Office 365/Microsoft 365) (2019),daf696e0804d4d27b8815d1b1d318355
83663,Learning COBIT,bbad8d7e5be94cda95a4435219f8fbce
83691,Outlook Essential Training (Office 365/Microsoft 365),afd74e2b62a040d384a77c48727aea17
83719,Persuasive UX: The Power of Self-Image,0c4dfbc3bb2e40508904fc910aa20275
83723,Developing on AWS Pinpoint for Analytics and User Engagement,62e3d0bc54c546108279e6ff248208b7
83785,On Leadership by Jeff Weiner,ee845ea5057d4d2887bdb53e960a37ca
83799,Learning the Elastic Stack (2018),62c4651c6c564feb95507d229ed6e893
83829,Cert Prep: Outlook 2016 Microsoft Office Specialist (77-731),aa1adb0ad7b54c46a21ba0402f168309
83831,Geschäftsmodelle mit dem Business Model Canvas entwickeln,108caa0ab54c4d2c965db05caa72a4d9
83840,Supporting Your Kids' Learning at Home,9c81902ccdc14178a60ffeda4589316d
83850,Learning Ansible (2017),b46999d97b29483987dd4c347304e448
83878,Excel: Advanced Formatting Techniques (365/2019),b81469b4ea554a0992ac24cfb6262705
83914,Kubernetes Essential Training: Application Development,c2ddacc268eb4ada95666268e03e838d
83944,Studying for the Certified Business Analysis Professional (CBAP)®,4071e8adaa6846aabcffdff934cac7c3
83985,Cold Calling Business Leaders,c1cc92c7578a4de2a9330729d207bfb3
84025,SharePoint 2010: Foundation and Server,7fd9c3be082840aa9fc8012da714801b
84057,Music Theory for Songwriters: Harmony,eb00677a50ec40ea8c6dbebd447cb8a9
84066,The Songwriter's Toolkit: New Perspectives,19ac1a8163a943e288eecb8cb0eed213
84154,Connecting with Your Audience Using Video,aef3ae23c6864880a55268bdeffcea59
84160,Microsoft Power Automate Essential Training,1c0e3ed096684c2d8a8b72019b2bca4f
84188,Learning COBOL (2015),2b9ef395b9a24a92932772967efe1c91
84223,Python Parallel and Concurrent Programming Part 1,a793e66ec8ae422792d427ff530b1710
84270,Cisco CCNA (200-301) Test Prep,8c6d3c1b9ec7498ab3bddcc496ce119a
84312,Learning MongoDB (2017),1de598e5af4b4baab1a9502150d698a8
84333,Learning Web Semantics,a702de3aa90d4eca9efbe82a6e16fcd2
84352,PowerPoint for Mac Essential Training (Office 365/Microsoft 365),193d4c1f7da44872b1904a39d9d37212
84383,Modern Project Management in Microsoft 365,29edf2bc5d2f4a4c8158b755868ca619
84406,Engage the Likability Effect in the Job Search,640afca3f50241b7924ae574d6ccb3fd
84407,"Tech Career Skills: Searching, Interviewing, and Landing a Job",ca9f7be48dc0488193aa713b10f5b169
84467,Job Hunting for College Grads (2016),50dc7ed68dbe48b0a76e6dda714580f8
84480,SharePoint 2016: Managing Large Lists,05a1a11ab08045fa8d1b7d76796850b0
84482,SharePoint for Enterprise: Create Web Surveys,d9a3b5f740b445c99b893326cc183093
84485,SharePoint 2013: Customizing List Forms,9446deb6c179404b9b4b6fe2d3e6aa05
84487,SharePoint 2016 and SharePoint Online New Features,4b563ebb133e4ce48a6a1ac9e492fa04
84519,C Essential Training: 1 The Basics (2018),9346ece200be4655b0e74baf8164bf33
84527,Fundamentos de las presentaciones profesionales,1724aac9f9b94bb69104fe54914b62c9
84599,Software Architecture: Patterns for Developers,e6f62e573d53453ca0c91dfb84037247
84647,No-Code Solutions for Websites and Apps,bcba63fc0e5c41e7a7218880c6d974db
84680,Build Sustainable Wealth and Get Out of Debt,99df12c6f7524952b7056b4c110c285f
84682,Project Management: Choosing the Right Online Tool,86dd81a1e1b94da5be4b7be9873c5dac
84686,Learning Jira Software 7.0-7.4 (2016),3bf0027969454f6dbb20f56e4367a36b
84693,Video Production: Location Audio Recording,12736ab6e3d443df97459e15032ae7ed
84696,Learning How to Shoot Video at Home,6deab4210c3449619f6459ee21d797a3
84697,Learning Premiere Elements 15,63b4d82b71514b94a51d639cd3e26adb
84704,PowerPoint Essential Training (Office 365/Microsoft 365),638c537baaf2425bab2eb985da6cf730
84708,Securing Containers and Kubernetes Ecosystem,174c78ad24cf4c6bb5718a5260e98d71
84729,The Power of Lists to Get Stuff Done,bb22f24c9d7a4e4cb28130e899dc2d9b
84750,Certified Kubernetes Application Developer (CKAD) Cert Prep: Exam Tips,b0a563a3c39040afaad795cd5dc246a8
84752,Java Microservices with GraalVM,65dc19444ac54c7eb67d6484ad437045
84761,ESLint: Integrating with Your Workflow,3d47e2721f5d4bfebfee17fc3025ef8e
84812,Learning Excel for the web (Office 365/Microsoft 365) (2018),26fdba4e80ca4664915ee4b4dc7b5ad3
84824,The Eight Essential People Skills for Project Management (Blinkist Summary),0e94fdbf8b5d40b8ad0c390741866e1f
84841,SQL Code Challenges,d2cbc07435cd4df48bff72dc1f75cca0
84862,GraphQL Essential Training (2018),1fd3cf54d565472ab5edef966efe9208
84880,Securing Django Applications,efa39f9bdc6047b98e731d6ca82a72ed
84896,Managing Your Emotions at Work,229c9115fc16415988c5563d173bf562
84903,Vanilla JavaScript: Web Performance Optimization APIs,35b75731fd6f4347bce566648b3c7200
84957,The Step-by-Step Guide to Building your Thought Leadership on LinkedIn,5cc0d4ef183746ad9431943902c25d2a
84965,Tech Career Skills: Effective Technical Communication,24b6bb4cebe0448e8fe149921a395fc3
85014,Java Design Patterns: Structural,84272ae4323342b88ab23627f6e8c59d
85038,Lightroom Classic Essential Training,1b1b3b0cf0514951afef29783f1ccd88
85040,The Elements of Effective Photographs (2011),8be4a3c7b49c4f70bd9481640a93672a
85042,Creating a Short Film: 11 Color Grading,e7c0023f2bc54ef9af79c414f41f5d09
85084,Adobe Color Essential Training,6d652f43fc964383aad5b49913f2f978
85087,After Effects Guru: Mastering Content-Aware Fill,e12060e29ab1440abdc04277ca96b4c6
85089,Lightroom In-Depth: Developing Raw and DNG files,7887acbbd4464141a72836ee823e25ef
85091,Learning Mocha,caa6182f8acf48b29001aefc3ae9b9d8
85094,Design Tools Weekly,5609326df4c14de795f4aaf394b1ba62
85126,Preparing for Elections and Civic Engagement,a7bcc977373f41c197dc955610837ff1
85133,"Advanced SQL: Logical Query Processing, Part 1",f8ea0d47c2f4420da2a31ec91ed115ec
85134,iOS Development: Threading and Grand Central Dispatch,e185890793754719bf1a6eb8b22f91f4
85209,Learning Combine with Swift,2f1c83b42ae24717beea261413ef7069
85235,Schlagfertigkeit: Nie wieder sprachlos,4297c8f9707244ac8e480d66063e8e21
85241,Office 365 New Features (Microsoft 365),47cfd7e6ef024e8b80c6f8ee155cc745
85251,Introducing Photoshop,a64e4332ed3f41b6b401198765b420c4
85253,What's Next: Reinventing Work in the New Normal,0d868cdd271a4fdf81bfa26950fbef5a
85267,Learning the AWS Well-Architected Framework,29984d6438374bbb9fd176bfba5784ad
85270,Migrating from MicroStation to AutoCAD,81b72d8f1be7471dae3a07515e720a9a
85287,Microsoft Power Apps Essential Training: Beyond the Basics,46214d12f24b49308ee414e2558341be
85304,Camtasia 9 for Windows Essential Training,35085e79a2a1472e87799ef35523b627
85310,Microphone Techniques: Essentials,5cf26417c3804168bd6ad381761ab102
85349,Negotiating the Nonnegotiable (Blinkist Summary),df92ae1c4272409db4905ec9b6646daa
85350,The 45-Minute Business Plan,038da2b8f371424e900f4d0c3ec560f8
85353,Complex Negotiation Tips,7706588dd4ba41228804c3a76ac72708
85359,Economics for Business Leaders,421b3e9ee0a64605a72b45bc6efff3df
85403,21-Day Creative Exercise Desk Challenge,3b32227d79e74fa5bea047131d756cbc
85438,Planning Your Career and Your Life,add5152f909e4dd4b4d95ded85d7b93c
85453,Word for Mac Essential Training (Office 365/Microsoft 365),1ca23e1e21ad417bb4f1b8c87e5f6fbd
85458,Inclusive Mindset,e2f5e106bcb4411d909d9006750c86f7
85481,Excel: Crear un dashboard intuitivo e impactante desde cero,4942dd940dc342898e7ef1c8fbf82ce5
85532,Windows Server 2019: Active Directory Enterprise Infrastructure,89176b4598b44878be7ac454d999840a
85569,Agilidad estratégica,6d16d7bd0549466f8885142f8bc0f244
85572,OneNote Essential Training (Office 365/Microsoft 365),dad137cb582b4431a68556eec39ed12f
85577,Word 2016: Formatting and Styles in Depth,01bae6f856484f9dbfa985285f7d0371
85582,Learning Graphic Design: Set Perfect Text,cede2bbf2d37448499d206b0b6760b24
85595,Jeff Weiner on Establishing a Culture and a Plan for Scaling,871a6e34a0214a1393817dab042df2e9
85620,Parallel and Concurrent Programming with C++ Part 2,6bbeecab892940dfa9b9601b930d0853
85772,Learning Outlook Desktop (Office 365/Microsoft 365),40dbf5c8e40b4c6a84154c44aea95195
85775,Setting Limits with Your Smartphone,d62e673fef014ab29b91d9a69b2f7804
85850,Designing Characters Using Adobe Fresco,3d1e2ee00951463ca6af6cda09f98ed7
85862,"Advanced SQL: Logical Query Processing, Part 2",2fe8430b686e4c52ad98875824e60124
85868,Software Testing Tips Weekly,3aab26783559436b9afc0bcd792f6396
85871,Designing a Healthcare Facility with Revit and BIM,9fdda9151cad456fac5e2100d8501ee4
85875,Angular: Creating and Hosting a Full-Stack Site,20802d5c09f64e5c802c58fc6a402d26
85918,Improve SEO for Your Website,018877fa376e44a88dea69c3c8e3b52f
85933,学习 Python: 入门篇,c5354298a2cb4b8ebf887b43b0ab03c4
85950,Wireshark: Network Troubleshooting,3a3e825f42224f49a72cc2660652fb7c
85965,Learning Infrastructure for Developers,677ebc5e73194898b127b36096c60b03
85968,Azure Microservices with .NET Core for Developers,9df419b48c5c4eb59de2781b8a1a427e
85994,Business Analytics: Marketing Data,477a7c5c454543be8857b661925d6094
86015,The Digital Transformation of Learning,667684d73f064e799b341178242f91c2
86045,Excel: Introduction to Macros and VBA,1fb84d1ecece4873864a3f9a2eccede4
86055,Practical Success Metrics in Your Training Program,97cca32202d64ce3a22c807f216594be
86059,The Coaching Habit (getAbstract Summary),c73e81fa2c3143a99a3e7100510d6b60
86062,Becoming an Agile Coach,e94ad3c064d549fe9ea4f509f468cfe0
