,content,uuid
601357,Splunk Advanced,302dbd758b424072840ef1a793389c69
601912,NPI: Kenwood Release 7.2,ec8e3211a79641c8a4087e926232475f
602752,NPI: SocialMiner 8.5(2),6cbbf9b6cd8541bb8ef88d81d923c2f7
603249,IOT Hacking,709c33dcb2214005a06c67da6efdcafd
603628,ENG: Advanced Go Programming,df16f65f0ad64b879f5bc98349b024aa
604011,EIG_REG_CE_Graduate_Program_week_2,c8c41c56004a452bba7ad8c076523d81
604012,EIG_REG_CE_Graduate_Program_week_3,7633dcd210aa4aba9b7c0a9bbe273dca
604324,Leader Journey Krakow 092419,7b18a1b54146491ca5d4875c7d403442
604736,NPI Yield Exception Auto Trigger via CQI,080a23d632db446d9dd0f5f2e708cda1
605074,EIG- FY20- Soft Skills Training- Batch 6,159bcfac266b4cedb409627c22770a47
605841,NPI: IOS PI33M1 - IoT Features only - IoT - IOS PI33M1 - IoT Features only - IoT,a17b0e5daeca449bad466443ad5b0069
605931,NPI: Small Cell Outdoor 3G Access Point Hardware - USC 9330 - Helios,f1fde4b6569f4d2c8e767020a495af79
606071,NPI: MITG: 3PP Openwave Stand Alone - MITG: 3PP Openwave Stand Alone,32d060a0dae3413cbd60cc6821690354
606266,IOS XR Install,82bd0dfd1f7f4deb82e11c5851b4dc88
606290,NPI: VM TelePresence Conductor XC1.2 (Andre Previn) - PPT Only,24cde9f4ea924157b992dbc1ef615736
607260,NPI: Callisto (IC3000) 1.1.1 - SSPT IoTBU,2d9c6bb63e3d4bf5aade9096930b17ab
607369,EIG_CX_CE_Graduate_Program_week_2,432e5ed3921a457086d5da4a7d6ad877
607703,"Englc: Cisco Tech Trends Talk 1: SD-WAN / Intent-based networking across the branch, WAN, and cloud",0888c1e6ff8f4c8d96b4f1075264ed76
607704,Englc: Cisco Tech Trends Talk 2: ENT-HW-Switching Core: Catalyst 9K,df31e13492e3416fb3728cab81df933f
607705,Englc: Cisco Tech Trends Talk 3: WebEx - Client Apps: WebEx Meeting Architecture,087a8e8b3cab4db88d158e3da576e702
607706,Englc: Cisco Tech Trends Talk 4: EN ENG IOT Engineering: Wi-SUN - a new standard for Industrial IoT,fdf670b24e924f1e8da9133d3116d3f2
607707,Englc: Cisco Tech Trends Talk 5: UCTG Endpoints Engineering: Next-gen unified communication devices,ed9e9f47beb34e4e87e5ebab9736d98a
607708,Englc: Cisco Tech Trends Talk 6: SP PD CABU Engineering: Cloud-Native Development,40fda3aa60934d85ab1cfd9b09be6228
609573,NPI: Cisco Emergency Responder - CER - 11.0 - Hydrocoptor - CIBU,1833d327215d4140a90ec3a8bc8b1127
609577,NPI: Video Communication Server (VCS) New Appliance - CE500 (Shire Horse Part 2),14df0871d33a4488b07cb19a07281532
610041,ENG: Sentryo Onboarding Training,286be47807934df49269aced76311c6e
613800,EngLI: XR Bootcamp for Developers - NCH,d17b962538ae40cc890b29769858a595
614087,EIG- FY20 -BCS & ENT- PDI/IOT-  Training- Week 5,e5a53473df05403e87489e44c347faec
614088,EIG- FY20 -ENT + BCS-  Training- Week 7,21ac2b3d45d24c4b896979e2ae31e9c4
614089,EIG- FY20- Soft Skills Training- Batch 4,1ca74ebab5bb4890b9e5f9c5ad709752
614562,NPI: ASR901 on 15.1(2)SNH & 15.1(2)SNI,9e56d5bd6b114367b2965af8e9c5550a
614940,EIG_CX_CE_Graduate_Program_week_3,b61163d97062400db36bebfa7bf59b3d
616463,Leader Journey 101019 RTP,0cf0c35f9ee9419ea9ceeaad45d3a791
616680,Conscious Leader 39 Week 1,ab4326fe318244cdb065b370bf9d0cb5
617300,EIG_REG_PS_Graduate_Program_week_2,aadab943ef6047b7ba2b74cb53ec9823
617301,EIG_REG_PS_Graduate_Program_week_3,9a1d174cbd274fceadc0a28514da53df
618025,EIG_CX_TCE_Graduate_Program_week_2,58200863f8094eddaed0d54174188754
618026,EIG_CX_TCE_Graduate_Program_week_3,0bfd3cb0adc14d79a6aa3c3e2c6964f7
618321,EIG FY20: Firewall Basics Training,c97057a2d77344c7aa1b3f95d2340832
618322,EIG FY20:Firewall Advanced Training,033a039fdaae4ca4bc58aa702a41b962
618323,EIG FY20:Firewall Intermediate Training,1fefd6ca27ec464fb3e667d484bd70cf
618324,EIG- FY20- Soft Skills Training- Batch 3,bd24d1593a054d82b5b2a17e9672341a
618338,EIG- FY20- Soft Skills Training- Batch 2,452da490f4a94982bc4b17c60c5ce966
618341,EIG- FY20- Soft Skills Training- Batch 7,760795b2c9ef491db568b6c861a7a28b
618354,EIG- FY20 -SS- Architecture Specific- ENT Wireless/SDA- Week 5,eb7d9bfbbfaa4caf81f9a7b817bd05a3
619239,EIG- FY20 -ENT-SLE-  Training- Week 5,da43fb851f6e43e7bff5cec1b6d72d95
619242,EIG- FY20 -PS - CCNA Collab Training,aefa271dd5424b0c827427f2b7c29ed9
619243,EIG- FY20 -PS - Collab Training,2d68d6fa608f433db92dfdfda4b70103
619250,EIG FY20:Migration Week 2 Training,87b5ea0258a3481887633502ad9ab5ed
619251,EIG FY20:Migration Week 3 Training,424a9c82c3b943a49b7cac6b2b808cf8
619264,EIG- FY20- CCNP- DC- DCII,37eee79a196a4ddca3c02f1ad30e75dc
619267,EIG FY20:SP-Software Week 2 training,8e4097d49d774d839de1490faa9db454
619274,EIG FY20:UI Week 2 Technology Training,669d214e9b2b440489cb70005256b91e
619286,"EIG FY20: AAA,ISE & Content Security Training",09e3f0e18f6c4fd0bc36b326c372785b
619287,EIG FY20: Tools and Process Training & Lab Exercises,1771a638f173496d88652106e5a073e0
619474,EIG- FY20 -ENT- SDA-  Training- Week 4,5551004fb02d4ea2bc5954ae47a0d148
619475,EIG- FY20 -ENT- SDA-  Training- Week 5,b8cce3d0572f4d8ab4e3a59cb13216f4
619676,EIG- FY20- SVS Training- Week 2,91bfe01976084608ab120d1eecf5a0b5
619677,EIG- FY20- SVS Training- Week 3,c5b93066667f4edb826068ba2679b679
619678,EIG- FY20- SVS Training- Week 4,ae8e45acc7d249b091a4678366983088
619713,EIG- FY20 -PM- Team Specific Training- Week 5,ba9550b237c24f4d8b7016133be9c923
620475,EIG_CX_PS_Graduate_Program_week_2,8900185dc098443891db589316ea8117
620824,ENG: Advanced Azure,3016121357384a578492e1a7efcfa8e5
621493,NPI: Remote Silent Monitoring,9364038f4e0b4550adcccc6965b36655
621904,RB/Prof New Hires- Soft Skill Training,4eaa2f407d174608b18bcefe02efe451
621905,RB/Prof New Hires- Tools and process Training,4da5355097324d458c05e485fd6443ce
622868,NPI: Cisco Prime Infrastructure - PI - 3.1.1 & 3.1.2 (3.1 MR1 & MR2) - - ECMBU,2b1612d7f1224e00a8f5c2f4848ff585
622869,NPI: Cisco Prime Infrastructure - PI - 3.1.4 (3.1 MR4) -  ECMBU,b410a56413ab4f5bbc54b9ac51b1a8bf
623704,EIG- FY20 -ENT - Wireless-  Training- Week 5,9ec437030d1e41d59f24b841a936a5ef
623705,EIG- FY20 -ENT - Wireless-  Training- Week 7,b50c6b7f5c144e4b96d037a70747c7f7
623728,EIG FY20-SP:Mobility Architecture Basics &Deliverable Based session-Week 2,57ca6f65070d446eb6e5d0ed63ccd6fb
628375,NPI:GGSN Version 9.0 - Vod,13d845878af341b59952ea3b4c1621a6
629344,EIG_CMS_TCE_Graduate_Program_week_2,4df4e4ef42684d3192e46682b79bf112
629345,EIG_CMS_TCE_Graduate_Program_week_3,2ed20f582466423e9008881d3974cd00
636544,NPI: Self Optimizing Network - SON - 19A.2/3 - MITG,7825dcffcb9f491aa27c516e7f548094
636965,Certificates/PKI and SSL,ae73d0b8a181482ea2c8387d65db688e
637419,NPI: Virtual Container Over Packet (VCOP) DS3 Support on ASR920 - Masherbrum - AGBU,42d3a9608eb44de89bb9646c5e9c50f5
638011,NPI: Cisco Prime Central (Component of Prime Carrier Management) - PC - 2.0 - SPMABU,ec7741b3f2244398a50c707b9a1ff5de
638634,CX Baseline Final Exam,e63f77ec29e04b4a9fc17cb57054e82e
638635,Power of Us Series,219598a664314562890f0c2c8e974085
638640,Support Service Engineer Green Belt Final Exam,876f12e3ed774113943737e8d01c0ffd
638651,Education Global Community of Interest Call FY20 Q1 01,a9d70868e60841d289feb3d6d01ec80d
638655,TheU: VDC Dashboard Intro and Quiz,2b1c17244f2a42f89782b02f3f3c8314
638656,IoT SEVT - October 2019,b7dde45896a54df4a87476bb51e57e6c
638658,Compliance: Fraud Awareness Training - Q1FY20,85ee2d4e71b847d5a1ddb078adbc7e2d
638679,"NPI: Indus - APIC 4.2(2), Switch 14.2(2), MS 2.2(2) - MR1 - DCBG",8e56e93f680243b28e42cfb1c669a92b
638680,"NPI: Nexus 9000 ACI - APIC 4.2(1) and Switch 14.2(1), MS 2.2(1) - Indus - DCBG",7b9839d0ee62435ba918b6d4f7677d6c
638681,NPI: Nexus ACI Multi Site Controller - Service Engine - M5,bbe907aacfa7482a971b989bc9e97fae
638706,NPI: SD-WAN cEdge Release 16.12.1,9ee51fa51b434cc6ba099407ac0773b3
638712,"Ask Me Anything session with Ashley Goodall, SVP of Cisco¿s Leadership and Team Intelligence organization",f5758b5a7a2d4f46886125e178f248bb
638714,Oil & Gas Global Community of Interest Call FY20 Q1 01,56eb4efadc654ac9bbc41c235a0997e6
638715,PM Green Belt Final Exam,9e54f226515b4eb7b75b59f14ac24fb3
638717,CPS Learning Forum: Cisco ONE Next Gen 2nd Renewals & DNA Renewals,595f5f38a8754f7da93ff0a5b0acdaa0
638718,CPS Learning Forum: Disti-Stocking for Viptela Hardware,cee73d963bde41fd89a4dfcf5a39aac1
638719,CPS Learning Forum: License Migration On-Prem/Cloud for SDWAN,d9cc172719204161bb69a3ca5878f648
638748,Conexion Cisco Development Exchange (CDE),ad6554767a0a4134812a550410d118e7
638774,Business Solutions Architect VT - EMEAR Regional Delivery Sept 2019,960d1acb74774b9a8c87727eaa7c2276
638776,AC-SD-Access Switching Automation and Assurance Green Belt Final Exam¿CX,b1a54f0c03624fa9ae47a26831386de7
638777,"AC-Wireless Automation, Assurance and Location Analytics Green Belt Final Exam¿CX",8d3dca553e164ddab2d892732deed6b9
638778,CSE Fast Start,e495c371a20a4c709c0024ac8a095d7c
638785,Business Solutions Architect VT - AMER Regional Delivery Oct 2019,5f9710ed05d248ccbaf653a578f469e5
638798,ENG: CyberVision: Technical - Part 2,af1b9c35fcdf492caf2e3f38d29b28fd
638799,Utilities Global Community of Interest Call FY20 Q1 01,91e404de666041d39657f4c40f48076c
638807,NPI: Cisco DNA Center Cloud,122027f6b15f468fbfdce6783984b76b
638812,BDM Green Belt Final Exam,89af0a25f8314c64b47ae79e7b163dd0
638819,"NPI: Cloud CMTS (cCMTS / cnBR), AC 19.3",fae663db46394e65b9a5b72b7c7fddf2
638823,ERO/ Pan-Asian leadership Training,f6985a250d27410aaf1dbfe65837e246
638825,NPI: IOS XR 6.6.3 - 6.6.3 - SPBU,2d83f75e0da04dda8d1c643e22396b0a
638826,NPI: IOS XR 6.6.3 - 6.6.3 - SPBU,b80399d785c74eaf817a6942315ce196
638855,NPI: AnyConnect - 4.8 - MR1,27f574bf7fff4ca19d77319c3199f565
638857,Conscious Leader 38 Week 2,cae5f30cb0a04a77a4cffb95f97dde3e
638864,NPI: Cloud Calling - Feature Collection - CLOUD COLLABORATION - CCTG,4b48a4e324c64074a45aafe5452eedf8
638865,"NPI: Robot Solution - Business Process Automation (BPA), Network Services Orchestration (NSO), Cisco Workflow Manager (CWM) - (Oct-2019) - Professional Services",4a592eaff4484676954f2cbe1932e70c
638877,NPI: Network Services Orchestrator - Business Process Automation - NSO - BPA - 2.2 - CPSG,1c9d5e40192d49b0bc121c82cba46cd2
638896,NPI: 8821-EX Heracles,dd3fdd28ebad4ad5885bb2e747463e78
638899,NPI: Nexus 9000 Standalone NxOS 9.3(2) - Irvine MR1 - DCBG,3958c7d24d0a45bc9ee5182d14d0da09
638900,NPI: Nightwatch,385ad158d1c94ae9bc6fc067c113d18f
638905,Professional Service Engineer Green Belt Final Exam,6040f122ab354f6b907f0e25d5277e8f
638911,Leadership is NOT a thing,aacbac1228cf42c2a90a7e541b064035
638927,NPI: Cloud Calling SPARK-55309 / SPARK 69881 - Calling in Webex Teams (Webex Calling) Mobile Client,e55de6622135487dbbb1b9f3652c7282
638928,NPI: Collaboration Endpoint Software - CE9.9.0 (CE9.9) - TCG - CVTG,d862ad733f1344c8bc2d0e0b2aef3e57
638970,"NPI: .11ax Access Points - Axel-I, Vancouver-E and 16.12.2 - WNBU",c8f9fd51592a446b8ed90d9c7acb62ac
638971,"NPI: 11ax Access Points - Axel, Vancouver, 16.12.2 - WNBU",cb2a51bd4efe4eaebc3e0496762896b6
638972,NPI: Extended Enterprise - CVD - SSPT,6570c2701f3f45989ba87ba409b35a3c
639024,NPI: CXPS: SFT (Connected CNC Machine Use Case) - IoTBU,62a9c53a3b0648ee93c559d53dd28258
639025,NPI: Extended Enterprise - CV - SSPT,2d15901cc8d04b3c993f84287f23a2a0
639026,NPI: VSM - 7.14,aba4ca5708614626adfcbe25fd47f87a
639052,NPI: Duplo WiFi - Duplo WiFi,f025c533bab34118b3cdf9a388195f7d
639067,CET Bootcamp,9a0cb5a7e09248d29f6da9df4d8baae4
639106,ENG: CISCO SD-WAN MSP Workshop Training,95d961d334f847abbe77f7594bd90d4e
639183,EngEMEAR: Cisco ACI,0201c76a9f814f3f9064aa99ae08796d
639192,Architect Green Belt Final Exam,9fab0626b9b641f888f312573d4cc0f1
639197,ENG: Best Practices for Operations in the Cloud,d7942956a23247138d4264ed2e9808f1
639200,NPI: Network Convergence System - NCS2K - Release 11.1 - Tully - Core Routing and Optical Networking (CORBU),5072f820a06145ecb832a1a595afb38a
639204,"NPI: ISR1100-4G, ISR1100-4GLTE, ISR1100-6G - Nutella - SD-WAN",c0812688d3b44f09be6835e942f8e42a
639215,TASFR-The Extraordinary Presenter-EMEAR-FY20,a52ccd36477c4adfa54c382bc09bb2b6
639266,NPI: ECE Q&A Troubleshooting Training for US TAC - ECE 11.6 / 12.0,ad3a9f5cac0345a4ba96a13c5d4864ef
639274,ENG: Kubernetes Advanced Training,31e57e49a1be405fbc7afe4dbaf90908
639329,SP Mobility Operation Insights (Part 1),95d7199e3d2543988c84d04012762490
639367,"You Got Hacked! Here Is What To Do (AMP for Endpoints, Threat Grid, Splunk, CTR, Cognitive...)",3f141cdd34dd4c048d4ad72541f3be99
639368,End to End Securing a Cloud Service - Cisco Collaboration,9faa4dcde5804f7aa577a8d8bea88157
639380,EngLI: Data Science - Mathematics for ML and Regression,91d321744e77455186337fadd75ef87e
639428,NPI: AnyConnect - 4.8 - MR1,1dec6546e0534ac398710038e4ce80ba
639436,Data Center Overview Green Belt Final Exam,3acc6c00d87545e3a51c8966f16513de
639437,NPI: Firepower Threat Defense - FTD - 6.5,206ee931007444798310a332e231d3c4
639477,SP Mobility Operation Insights (Part 2),b131f5bbd0d943379f0d49c17e4bf6c9
639495,ENG: Cisco Design Thinking Virtual Crash Course,91930af9d9a3494891b8ec94cb2f5672
639507,EngLi: SecCon: SecCon India Conference - Day1,724048d294f641eb81e636d8868ba03c
639653,Collaboration Overview Green Belt Final Exam,d457edc6e6e64bcc90458c757491d2cc
639675,NPI: Network Convergence System - NCS2K - Release 11.1 - Tully - Core Routing and Optical Networking (CORBU),074aab01089b475d81483c1dee56694b
639678,NPI: Small Form-Factor Pluggable Gigabit Optical Network Module (SFP-GPON-x),28c2bde5a4384591ad671efa517c6e8d
639694,ENG: Go Programming - Unit Testing with Go,f7dd50c65f074086b5079845ff564a72
639808,TEST COURSE - Cisco Mind Set Course,70d6d81ab2e540a9ae8ef61d77a3b55e
639816,EngLi: SecCon: SecCon India Conference - Day2,b6360cab3e7e4fea956d8204d597c178
639875,TREINAMENTO MANDATÓRIO - Support Services y BCS L200 Bogota,39fe87c8e16d45b181ce7db88a981404
639883,Saving Face - Securing Your Web Apps,905b7420dfed417faa348b3dc4c151b3
639934,Security Overview Green Belt Final Exam,363d45a1987c4e8ca1bf1854e1cb3c9a
639970,Hacking Mobile Applications,19292e66570c48d9b47e29291e2bb8ab
640011,Docker and Kubernetes,5667390a062b4c9d9de26255b84b2cba
640029,NPI: VSM - 7.14,3193bfb059064c9fbf339e4c4dad82b3
640068,Enterprise Networking Overview Green Belt Final Exam,8275a555a2ac45f3b569aa0511694877
640073,NPI: Firepower Extensible Operating System - FXOS - 2.7.1 - Ickenham,0141934099e9477fadae674e809d4bbd
640093,EngLi SecCon: Cisco Secure Development Lifecycle - Prepare and Advance,f359e1727dcd4f578e350206e54d6e63
640101,FY20 Commercial IAP Vertical Workshop,49913e5f379e4d7db7684e4b2cf74f36
640118,EngLi: SecCon: SWIMS Bootcamp Training for Security Officers and Engineers,15943b05da564e43b7d705f1a0ea749a
640138,NPI: Stealthwatch Enterprise - 7.1.2,20ab6705946d4999a40999a2e81abed4
640145,TREINAMENTO MANDATÃ¿RIO - Support Services & BCS L100 - Lima,a939c34f72e941f9a64f0008cfd6f1ba
640146,TREINAMENTO MANDATÓRIO - Support Services y BCS L200 Lima,feb98805c71c47cca0f4fb6df59af211
640173,Segment Routing Workshop,7275119b103d4f098336d157202d21d8
640221,How to Simplify Your Life,25aa3d1beaf44cbcb3ce29feef7be8a7
640287,EngLI: PAP-Embedded Linux Platform Development - Foundational Level (on x86 Architecture),2fbec71007e446929a56cd845a567a72
640298,IOT Overview Green Belt Final Exam,843853afe8d6495194909a7717f22940
640337,SDA (Version 1.3) - Advanced Bootcamp,0017f27be41f41e9b32cf049ba110a6d
640348,ENG: TensorFlow for Neural Networks and Deep Learning,530271f455f14df88d9a437d562eef01
640360,NPI: CBR8 Polaris 16.12.1w - CABU,427a710a821d4360a71490de246dd9d5
640365,CX Baseline Red Badge Final Exam,785722a1ecad4a0f8efc48ae739e8403
640526,NPI: CWMS 3.0MR3 and 4.0MR2 Client Update,c887c7baffd34f0ba71dc1dc6a05b3f9
640658,NPI: Moonshine Program - CPAK-100G-ER4F - TMGBU,0651895c8126480597d1dd6f9bf1886e
640754,FY20 Commercial Vertical Solution Selling workshop - North China,d2c3ddfe42e248bc8988e2097407ddb0
640827,NPI: Nexus 9000 H-Innovium2 SW/HW Standalone - DCBG,26ee785c1444457590038cb609a6dfd2
640902,Ninja Security Advanced Belt Certification LON workshop for Blue Belt,2e298fc2a3f74e859177f6c267950786
640903,Security Experience Center,133f283385314703a8bcee6d3526af29
640904,Rapid Threat Containment using AMP Cloud and ISE,d4f9115cfbdf46868393dcd4dc656ebe
640940,EngLi SecCon: Incident Response,de8b09e467924de699127ed4db1947e7
640964,Openstack Training,61ed7090f2214175859c61807af8edda
640972,SD WAN,83d3880ce390464d97dc8940c8568132
641076,NPI: DMS+ Replacement Phase 2 - Replacement of DMS+ Static Tags,d648dd7833c54a27bd58c3e96c01bebc
641136,DC Networking Green Belt Final Exam,a039c9849a3e45c6bdeb594305c60af3
641146,Englc: Nerdlunch: CableIO - A Solution for Next-Gen High-Speed IO Interconnection,c73b5d84670f4ccebb966317be9a9647
641212,ITIL 4 Foundation,b21044212ce943379fca50579cb044cc
641284,CCIE SP,ceade14bc38f43908e73a2daab12c612
641321,NPI: Cisco Evolved Programmable Network Manager - CEPN - 3.1 - Foehn - SPMABU,5ab7837ac87d4d9095fbb60091e8e97e
641334,SDWAN Bootcamp,5720c84389dd4ec1b73728db43640e1d
641477,SPM Green Belt Final Exam,9af71763c16e4131bf40cc192561d5f4
641531,NPI: TelePresence Conductor - - XC4.1 - (The Back of Beyond) - CIBU,65b12a30163a478cbe0722622d96a596
641532,NPI: TelePresence Conductor - TC - XC4.0 - (The World Turned Upside Down) - CIBU,461c295ca54c42c289ede277652b3b82
641568,NPI: Cisco Evolved Programmable Network Manager - CEPN - 3.1 - Foehn - SPMABU,ba60e6a557654dcd855c6fb2b9cbcd0f
641603,Contain the Containers,8c9db0097ee34fbf84da47f26c98203e
641605,Securing Containers and Kubernetes in Cisco Cloud and Multi-Cloud Platforms,a404bc253d7740a8a092806f86c00f1f
641816,EngLi: SecCon : CSB CICD Security Automation,624951de13b348aab48237cf9aeda5f3
641858,EngLi SecCon: Improving Threat Efficacy of Snort IPS on NGIPS,e03841ebab934c67a18fd7a3bd8ed52e
641899,Network Detective Training - Stealthwatch,d154081ac4fc4ae9a2cabca82d02e72f
641900,Defending Against Email Threats - Hands On,f14847a472a944e58a0a6b9f9a26d08d
641925,: Basic Segment Routing Training,5bda182dd95f46dfbd4012d835bd6ff8
641937,EngLi: SecCon : Digitization of Security Readiness Criteria(SRC) Validation using FAST,8d3b3fb6204c4c7e94ae7f12a570a03b
641951,Docker and Kubernetes Fundamentals Course - Beta,62cb209c42cb4a31a51a4994bdecb7e8
642046,PLM Archived Data Access (PADA) Training,42808163e48541f5abfc20abbd52c9c0
642058,Continuous Delivery: Lean Portfolio Management (LPM),69372fe0849f4386b15b99e8a444ed6d
642111,Energy for change (EP),17f2dcefbcc24580922a7860e77f69cd
642169,eGenie: Internal Non-Commerce Item Category,5c070ffb112249678258c2e7346f301c
642304,Compute Blue Belt Final Exam,164bfc62b6844740a5d3a017cce38834
642305,"DC Networking (ACI, Nexus, SAN) Blue Belt Final Exam",9efe1d460fc142099759491fb5914039
642306,Data Center Overview Blue Belt Final Exam,1b824afa94aa461fad3172eaf14cf20a
642317,ENG: Machine Learning Using TensorFlow,9825c429e3234451ba35ff662b3e1eec
642379,EngLi: SecCon: Advance Penetration Testing,eef2267f9943461eb6c29559b2a93418
642532,Security Incident Response Retainer Within BCS,b2f0dac8823446d5a68896e9ffb13b19
642560,NPI: CBR-8 R2 Release (IOS-XE 3.17) - - - CBR-8 R2 Release (IOS-XE 3.17) - Cable Access (CABU),0fbf2eed5bd54ad08fd6dc2114e159e8
642608,CX Multicloud Global Bootcamp,0225bc19dccd4d419d4e22308c13f911
642660,BCS BOOTCAMP ¿ Outcome Based Delivery Training,926ca681390b4529a85ffedeec7ff202
642735,Cisco Secure Development Lifecycle - Prepare and Advance,70c0c1c6e85446f195ae5ca7da411691
642736,Hacking Web Applications,e72b089a3a3f40679c2a1d7b63ad689c
642737,Container and Orchestration Security,33da4bd9a38543738d108ae443aef6f9
642738,Embed Security in DevSecOps with diversified tools,8d77a5c425984dbc900ad83ad2c9f9b5
642740,Threat Modeling Unleashed,e5c121e665774014a08ea85b8b7f2140
642810,ENG: Introduction to Design Thinking,4290a0f95f9a4f0ca655ad6a799decb2
642820,EngEMEAR: Beyond Advanced Java,8b9b8473032942639d5666dfb6afa2a3
642957,NSO Bootcamp,9a898322a2224b2cb0f2130a655f2eac
642975,EngLi SecCon: Threat Modeling Unleashed,aa9599aafc9e4818a70dac6f0e43a019
642996,EngLi: SecCon: Embed Security in DevSecOps with Diversified Tools,05ff2f7fa9894c29ab3027c24a2e6ef5
643305,SP Mobility Operation Insights Part 1,783b1df0208544ed9210fbc11a56cc94
643412,NPI: IOS XR 7.1.1,ec7fc3e84ded486c8de12fdfba94b208
643598,Using Remedy Service Request Management (SRM),2c44604ff8434e66a624257b1d97fdab
643643,NPI: Network Services Orchestrator - Business Process Automation - NSO - BPA - 2.2  - CPSG,1115b1fa82e64c758ecdc5c407ac167b
643652,ENG: Linux Kernel Programming and Memory Management,3a10faeed92d4da08cf1c25042b9a8e6
643681,Basic Segment Routing Training,b6c5e957b4d64e36ad5f6bb921f95b0e
643694,EngLI: Understanding Linux Networking,08649bce08d54bcb97719853a07fe3e3
643748,ENG: Web Scraping with Python Course,48ce9693179f4753b9890c650ccba954
643854,BCS _OCP Training - Bangalore-Day 1 & 2,93bd2ba0b7864cacbdb33f2a075d16ed
643855,BCS _OCP Training - Bangalore-Day 3 & 4,effb04964a3e4fff857f9048ed2230aa
643873,Digital ENSDW,27250896f64441588eeee5a8a2f3b00e
643934,AC-SD-WAN & Routing Automation & Assurance Green Belt Final Exam¿CX,c1954b1af9ac407087e37ebc82de4e46
643962,NPI: Cisco Unity Connection 8.6(2) (Nimoy),ce62918cbc9a4aff8497c5959aa392be
643963,NPI:A2(3.0) ACE Module - Vod,4e9efaca14ed4e28914824bab1d73c98
644134,Continuous Improvement: Master Black Belt Recognition,4e7286e94f3c4a9fb96e9faeca0b4669
644225,"NPI: Nexus 3000 TOR, 32CD, TH3 - Utopias - DCBG",e6d66fef02a6403a8c7171ed92f4ad2d
644345,EngLi SecCon: A Date With Pineapple Pi,438e3378bce34433a31ef038dbb558e1
644383,EngEMEAR:  PRINCE2 Practitioner (with exam),2d4ec668bdf74021ae26dcd303fdb214
644387,NPI: Cisco Paging Server - 12.11.1,67b64ed3b8c343558665ed9436bd32af
644447,EngLi: SecCon: PSIRT 101 Cisco¿s Vulnerability Management and Disclosure Process,6b56d901abe047bdb0f8174dcb07c30d
644507,Core (On Prem Security Infrastructure) Green Belt Final Exam,ef6cd9f2ffe7498099cd90528883a891
644509,SaaS (Cloud Based Security Portfolio) Green Belt Final Exam,0d19498180d049b8858420a17178f017
644533,ENG: New Features in C++2011 / C++2014 / C++2017,9f406d38e5664e298ece57cb415ecda1
644549,Englc: Kubernetes for Developers,8ac7d52265cc4ca39c151302f0ef3380
644612,NPI: CWMS 3.0MR3 and 4.0MR2 Client Update,c816306e4d1c4a47bcaf854e28457548
644917,Englc: Front-End Web Architect: JavaScript Essential,3d7e92c652204daabe66648e19402f70
645056,TREINAMENTO MANDATÓRIO - Support Services y BCS L100 Bogota,faa5940ca2404ac3be44c7d030e43d95
645060,VxLAN EVPN bootcamp,28331591186946d38f35e34be5ec713c
645124,Network Programmability & Automation training,7d7de437f7114c049272d82ac650d8c9
645320,AC-Core (On Prem Security Infrastructure) Green Belt Final Exam¿CX,650ebef3bd834d9898af27c56370b74e
645323,NPI: Cisco Security Manger - CSM - 4.20 - Rhodes,b0de129e08904162a28403fc5a10b08d
645417,EngEMEAR: Python Web Scraping,c3c9927a9c314511a94aaaa0ddaac69f
645471,NPI: Hyperloop - C1100 LTE Modules - Hyperloop - C1100 LTE Modules,6bd1af2450e648e5a5ef539603d50510
645788,Mentoring Skills Workshop,e6b78ea971704f58aaebb20e302f6f70
645790,Presentation Skills TTT,beb12dd339bd44b391d79683c6f759ae
645791,Presentation Skills TTT-Day 3,fb9fb4db8af74d2b97172c2f92247dbc
645873,ENG: Cisco Security White Belt Advanced v.3,91c5769dae8941928642db37d18edc95
645999,EngEMEAR: Linux Development Fundamentals,1b4cd2c391e64a43b1ae3af8c9e5f558
646078,SD-WAN & Routing Automation & Assurance Green Belt Final Exam,46147c4f0d154c468ef0f3c9627dd651
646098,"NPI: Call Recording for WebEx Calling + PSTN Room System Integration + Edge Security enhancements for Signaling Service Edge (SSE) & Media Service Edge (MSE) platform components""",f90ba27ac22f4a4fbe6c9f4cd142efbf
646261,NPI: Firmware10.2(2) - 8811/8841/8851/8861- BigEasy,ba41268e631547079484317cb4d9b373
646403,NPI: EDA 2.0,c67b4c08ea9943b1a53c2d8b8654687c
646552,NPI: C1100 LTE Modules - Hyperloop and Cooper,84b0fa26ae2d42c9876958f34ef42c22
646595,NPI: Edge Security enhancements for Signaling Service Edge (SSE) & Media Service Edge (MSE) platform components - Broadcloud,168d26cba28e43c58187246d2aaa67f0
646596,NPI: MR6882: DMS+ Replacement - Phase 2 - Replacement of DMS+ Static Tags (WxC),06d4da08de4a4911b9334fe3e5b56875
646792,Webex Teams: Engineer Persona,2765375218e54e61bcca93d0a0ae9fbe
647054,KUBERNETES - Fundamentals,2d4dc3f7525f47c58fe58f7944600ab0
647056,Docker,92fe905a9b9940f2b302d59888a2f159
647112,New Leader Journey 0924 EMEAR,1ec997f1fb6342dabd59d504b5501347
647245,RHCSA [REDHAT CERTIFIED SYSTEM ADMINISTRATOR] ¿ RH 124,f40e482f872743e297acc6b79a8db036
